Ref : 1536464,house for sale in veyangoda - katunayaka main road ( airport road) balabowa,Date : 11 Dec 2017 - 03:29 pm,Sell,House & Property,Houses,Gampaha,"Rs. 2,400,000"
Ref : 1536461,fully tilted good house for sale,Date : 11 Dec 2017 - 03:29 pm,Sell,House & Property,Houses,Colombo-Maharagama,"Rs. 10,000,000"
Ref : 1536467,house for sale in kesbewa,Date : 11 Dec 2017 - 03:29 pm,Sell,House & Property,Houses,Colombo-Kesbewa,Negotiable
Ref : 1536478,house for rent in kirulapana,Date : 11 Dec 2017 - 03:27 pm,Rent,House & Property,Houses,"Colombo-Colombo 6 (Wellawatta, Pamankada, Kirulapane","Rs. 60,000"
Ref : 1536418,land for sale with two houses in maharagama,Date : 11 Dec 2017 - 11:29 am,Sell,House & Property,Houses,Colombo-Maharagama,Negotiable
Ref : 1536419,house for sale in matale,Date : 11 Dec 2017 - 11:29 am,Sell,House & Property,Houses,Matale-Matale,Negotiable
Ref : 1536420,පොළොන්නරුව නගරයට ගෙයක් බදු දි�...,Date : 11 Dec 2017 - 10:50 am,Rent,House & Property,Houses,Polonnaruwa,Negotiable
Ref : 1536402,dehiwala house for sale,Date : 11 Dec 2017 - 09:25 am,Sell,House & Property,Houses,Colombo-Dehiwala,Negotiable
Ref : 1536388,house with land sale minuwangoda,Date : 11 Dec 2017 - 09:13 am,Sell,House & Property,Houses,Gampaha-Minuwangoda,Negotiable
Ref : 1536390,morden house sale wattala,Date : 11 Dec 2017 - 09:13 am,Sell,House & Property,Houses,Gampaha-Wattala,Negotiable
Ref : 1536375,newly built two story house,Date : 11 Dec 2017 - 09:12 am,Sell,House & Property,Houses,Colombo-Kolonnawa,"Rs. 16,000,000"
Ref : 1536372,house for rent in kotugoda,Date : 11 Dec 2017 - 09:10 am,Rent,House & Property,Houses,Gampaha,"Rs. 12,000"
Ref : 1536363,land with house for sale,Date : 11 Dec 2017 - 09:10 am,Sell,House & Property,Houses,Colombo-Homagama,"Rs. 270,000"
Ref : 1536366,"architect designed super luxury villas in uduvil, jaffna.",Date : 11 Dec 2017 - 09:10 am,Sell,House & Property,Houses,Jaffna-Jaffna,"Rs. 12,500,000"
Ref : 1536347,2 bed room brand new house at gurudeniya,Date : 11 Dec 2017 - 09:09 am,Sell,House & Property,Houses,Kandy-Gurudeniya,"Rs. 5,000,000"
Ref : 1536345,house rent rajagiriya,Date : 11 Dec 2017 - 09:09 am,Rent,House & Property,Houses,Colombo,"Rs. 32,000"
Ref : 1536344,house rent rajagiriya,Date : 11 Dec 2017 - 09:09 am,Rent,House & Property,Houses,Colombo,"Rs. 32,000"
Ref : 1536360,hose for sale madapatha,Date : 11 Dec 2017 - 09:06 am,Sell,House & Property,Houses,Colombo,"Rs. 4,500,000"
Ref : 1536101,up stair house for rent,Date : 09 Dec 2017 - 02:48 pm,Rent,House & Property,Houses,Colombo-Boralesgamuwa / Boralasgamuwa,"Rs. 30,000"
Ref : 1536082,mount lavinia - house for rent,Date : 09 Dec 2017 - 01:54 pm,Rent,House & Property,Houses,Colombo-Mount Lavinia,"Rs. 25,000"
Ref : 1536056,house for sale in kandy,Date : 09 Dec 2017 - 01:15 pm,Sell,House & Property,Houses,,"Rs. 15,000,000"
Ref : 1536031,house for sale in kottawa,Date : 09 Dec 2017 - 01:01 pm,Sell,House & Property,Houses,Colombo-Kottawa,"Rs. 12,000,000"
Ref : 1536025,two story house with property for sale in heart of kandy town,Date : 09 Dec 2017 - 01:00 pm,Sell,House & Property,Houses,Kandy-Kandy,"Rs. 750,000,000"
Ref : 1535926,house for rent in dehiwala,Date : 09 Dec 2017 - 12:06 pm,Rent,House & Property,Houses,Colombo-Dehiwala,"Rs. 35,000"
Ref : 1535913,"2nd floor, house rent nugegoda",Date : 09 Dec 2017 - 12:04 pm,Rent,House & Property,Houses,Colombo-Nugegoda,"Rs. 65,000"
Ref : 1535887,"a normal 2 bedrooms house in 2 perches in 1st lane off abeysekara road, mount la...",Date : 09 Dec 2017 - 12:03 pm,Sell,House & Property,Houses,Colombo-Mount Lavinia,"Rs. 3,000,000"
Ref : 1535906,battaramulla house for rent,Date : 09 Dec 2017 - 12:03 pm,Rent,House & Property,Houses,Colombo-Battaramulla,"Rs. 25,000"
Ref : 1535888,small annex near university of kelaniya (girls only),Date : 09 Dec 2017 - 12:00 pm,Rent,House & Property,Houses,Gampaha-Kelaniya,"Rs. 10,000"
Ref : 1535881,"house with 2 bed rooms, a/c & furniture for short or long term rent in panadura",Date : 09 Dec 2017 - 11:53 am,Rent,House & Property,Houses,Kalutara-Panadura,"Rs. 65,000"
Ref : 1535871,house with land for sale,Date : 09 Dec 2017 - 11:52 am,Sell,House & Property,Houses,Colombo-Athurugiriya,"Rs. 2,500,000"
Ref : 1535861,3 bedroom house for rent,Date : 09 Dec 2017 - 11:50 am,Rent,House & Property,Houses,Colombo-Wellampitiya,"Rs. 35,000"
Ref : 1535972,2 storeyed house given on lease in bandaragama,Date : 09 Dec 2017 - 12:37 am,Rent,House & Property,Houses,Kalutara-Bandaragama,Negotiable
Ref : 1535969,house and small apartments for rent in nugegoda,Date : 09 Dec 2017 - 12:31 am,Rent,House & Property,Houses,Colombo-Nugegoda,Negotiable
Ref : 1535967,pelawatta- lake road,Date : 09 Dec 2017 - 12:25 am,Rent,House & Property,Houses,Colombo,Negotiable
Ref : 1535962,giriulla house for rent,Date : 09 Dec 2017 - 12:17 am,Rent,House & Property,Houses,Kurunegala-Giriulla,Negotiable
Ref : 1535956,land for sell,Date : 09 Dec 2017 - 12:10 am,Sell,House & Property,Houses,Colombo-Colombo 8 (Borella),Negotiable
Ref : 1535950,house for sale - katubedda,Date : 08 Dec 2017 - 11:57 pm,Sell,House & Property,Houses,,Negotiable
Ref : 1535949,"fully furnished,",Date : 08 Dec 2017 - 11:54 pm,Sell,House & Property,Houses,,Negotiable
Ref : 1535947,weliveriya,Date : 08 Dec 2017 - 11:53 pm,Sell,House & Property,Houses,,Negotiable
Ref : 1535946,pagoda-,Date : 08 Dec 2017 - 11:52 pm,Sell,House & Property,Houses,,Negotiable
Ref : 1535944,house for sale,Date : 08 Dec 2017 - 11:51 pm,Sell,House & Property,Houses,,Negotiable
Ref : 1535943,wanted,Date : 08 Dec 2017 - 11:50 pm,Wanted,House & Property,Houses,,Negotiable
Ref : 1535940,"borella,",Date : 08 Dec 2017 - 11:46 pm,Sell,House & Property,Houses,,Negotiable
Ref : 1535839,luxury house for rent in mabole,Date : 08 Dec 2017 - 05:20 pm,Rent,House & Property,Houses,Colombo-None,"Rs. 425,000"
Ref : 1535848,morden house sale wattala,Date : 08 Dec 2017 - 05:18 pm,Sell,House & Property,Houses,Gampaha-Wattala,Negotiable
Ref : 1535857,මහනුවර නගරාසන්නයේ අගනා නිවසක�...,Date : 08 Dec 2017 - 05:18 pm,Sell,House & Property,Houses,Kandy-Kandy,Negotiable
Ref : 1535855,newly constructed house- maharagama,Date : 08 Dec 2017 - 05:18 pm,Rent,House & Property,Houses,Colombo-Maharagama,"Rs. 35,000"
Ref : 1535858,house for rent in parliament road,Date : 08 Dec 2017 - 04:18 pm,Rent,House & Property,Houses,Colombo-Battaramulla,Negotiable
Ref : 1535239,house for sale in ginigathena (colombo road),Date : 08 Dec 2017 - 03:16 pm,Sell,House & Property,Houses,Nuwaraeliya-Ginigathena,"Rs. 4,500,000"
Ref : 1411776,new house for sale in dehiwela,Date : 08 Dec 2017 - 02:14 pm,Sell,House & Property,Houses,Colombo-Dehiwala,"Rs. 14,000,000"
Ref : 1535827,house for sale,Date : 08 Dec 2017 - 01:57 pm,Sell,House & Property,Houses,Kalutara-Kalutara,"Rs. 9,000,000"
Ref : 1535833,room for rent .( only girls),Date : 08 Dec 2017 - 01:56 pm,Rent,House & Property,Houses,Colombo-Nugegoda,"Rs. 8,000"
Ref : 1535829,house for sale,Date : 08 Dec 2017 - 01:51 pm,Sell,House & Property,Houses,Kalutara-Kalutara,"Rs. 9,000,000"
Ref : 1535824,house for sale,Date : 08 Dec 2017 - 01:47 pm,Sell,House & Property,Houses,Kalutara-Kalutara,"Rs. 9,000,000"
Ref : 1535818,house for sale,Date : 08 Dec 2017 - 01:45 pm,Sell,House & Property,Houses,Kalutara,"Rs. 9,000,000"
Ref : 1535807,house for sale,Date : 08 Dec 2017 - 01:44 pm,Sell,House & Property,Houses,Colombo-Kottawa,"Rs. 17,500,000"
Ref : 1535792,kotta road property for sale,Date : 08 Dec 2017 - 01:43 pm,Sell,House & Property,Houses,Colombo-Colombo 8 (Borella),Negotiable
Ref : 1535800,house for sale in jaela,Date : 08 Dec 2017 - 01:41 pm,Sell,House & Property,Houses,Gampaha-Ja-Ela,Negotiable
Ref : 1535593,kandy new banglow for rent,Date : 08 Dec 2017 - 11:26 am,Rent,House & Property,Houses,Kandy,Negotiable
Ref : 1535762,house for sale- baddegama.,Date : 08 Dec 2017 - 10:21 am,Sell,House & Property,Houses,Galle-Baddegama,Negotiable
Ref : 1535692,house/land for sale in narahenpitya/colombo 05,Date : 08 Dec 2017 - 10:07 am,Sell,House & Property,Houses,"Colombo-Colombo 5 (Havelock town,Kirulapane South)","Rs. 82,000,000"
Ref : 1535684,a house with 6 rooms at anuradhapura freeman mawatha.,Date : 08 Dec 2017 - 10:07 am,Sell,House & Property,Houses,Anuradhapura,"Rs. 30,000,000"
Ref : 1535681,itha watina niwasak sahitha idamak,Date : 08 Dec 2017 - 10:07 am,Sell,House & Property,Houses,Colombo,"Rs. 50,000,000"
Ref : 1535677,house for sale kalutara town,Date : 08 Dec 2017 - 10:06 am,Sell,House & Property,Houses,Kalutara,"Rs. 29,000,000"
Ref : 1535564,house for sale in kurunegala,Date : 08 Dec 2017 - 09:55 am,Sell,House & Property,Houses,Kurunegala-Kurunegala,"Rs. 19,000,000"
Ref : 1535567,house & building construction,Date : 08 Dec 2017 - 09:54 am,Sell,House & Property,Houses,Colombo-Talawatugoda,"Rs. 7,500,000"
Ref : 1535569,house in athurugiriya,Date : 08 Dec 2017 - 09:54 am,Sell,House & Property,Houses,Colombo-Athurugiriya,"Rs. 11,500,000"
Ref : 1535577,house for sale in malabe,Date : 08 Dec 2017 - 09:50 am,Sell,House & Property,Houses,Colombo-Malabe,"Rs. 110,000"
Ref : 1535574,need a house for rent,Date : 08 Dec 2017 - 09:49 am,Wanted,House & Property,Houses,Colombo,"Rs. 30,000"
Ref : 1535580,house for sale in kottawa,Date : 08 Dec 2017 - 09:49 am,Sell,House & Property,Houses,Colombo-Kottawa,"Rs. 1,200,000"
Ref : 1535584,house for sale,Date : 08 Dec 2017 - 09:48 am,Sell,House & Property,Houses,Colombo-Moratuwa,"Rs. 25,000,000"
Ref : 1535586,house for rent in pitakotte,Date : 08 Dec 2017 - 09:48 am,Rent,House & Property,Houses,Colombo-Pita Kotte,"Rs. 35,000"
Ref : 1535603,brand new house for sale in kesbewa,Date : 08 Dec 2017 - 09:44 am,Sell,House & Property,Houses,Colombo-Kesbewa,Negotiable
Ref : 1535609,"upstair house ambuldeniya, nugegoda",Date : 08 Dec 2017 - 09:42 am,Rent,House & Property,Houses,Colombo-Nugegoda,"Rs. 20,000"
Ref : 1535617,house for sale,Date : 08 Dec 2017 - 09:37 am,Sell,House & Property,Houses,Badulla-Badulla,"Rs. 6,500,000"
Ref : 1535629,two-storeyed house in wattala for sale,Date : 08 Dec 2017 - 09:30 am,Sell,House & Property,Houses,Gampaha-Wattala,"Rs. 15,000,000"
Ref : 1535657,rajagiriya house rent,Date : 08 Dec 2017 - 09:25 am,Rent,House & Property,Houses,Colombo-Rajagiriya,"Rs. 32,000"
Ref : 1535664,house & land for immediate sale in pelmadulla,Date : 08 Dec 2017 - 09:24 am,Sell,House & Property,Houses,Ratnapura-Pelmadulla,"Rs. 45,000,000"
Ref : 1534430,two storey house in kalubowila,Date : 07 Dec 2017 - 04:59 pm,Sell,House & Property,Houses,Colombo-Kalubowila,"Rs. 50,000,000"
Ref : 1535335,dehiwala house for sale,Date : 07 Dec 2017 - 04:49 pm,Sell,House & Property,Houses,Colombo-Dehiwala,"Rs. 19,000,000"
Ref : 1535352,house rent tangalla- rent house tangalla,Date : 07 Dec 2017 - 04:48 pm,Rent,House & Property,Houses,Hambantota-Tangalla,"Rs. 35,000"
Ref : 1535347,house for sale ampitiya,Date : 07 Dec 2017 - 04:45 pm,Sell,House & Property,Houses,Kandy-Ampitiya,"Rs. 13,000,000"
Ref : 1535381,newly built house sell in kandy,Date : 07 Dec 2017 - 04:42 pm,Sell,House & Property,Houses,Kandy,"Rs. 12,000,000"
Ref : 1535304,annex for rent in wattala,Date : 07 Dec 2017 - 01:34 pm,Rent,House & Property,Houses,Gampaha-Wattala,"Rs. 25,000"
Ref : 1535410,3mahal niwasa ikmanin vikinimata,Date : 07 Dec 2017 - 01:30 pm,Sell,House & Property,Houses,Gampaha,"Rs. 6,500,000"
Ref : 1535453,land and house at athurugiriya highway entrance,Date : 07 Dec 2017 - 01:23 pm,Sell,House & Property,Houses,Colombo-Athurugiriya,"Rs. 8,000,000"
Ref : 1535476,3br house for sale,Date : 07 Dec 2017 - 01:15 pm,Sell,House & Property,Houses,Colombo-Gothatuwa,"Rs. 13,500,000"
Ref : 1535479,luxury house for rent,Date : 07 Dec 2017 - 01:15 pm,Rent,House & Property,Houses,Colombo-Pelawatta,"Rs. 250,000"
Ref : 1535481,house for rent near kandy lake area,Date : 07 Dec 2017 - 01:14 pm,Rent,House & Property,Houses,Kandy-Kandy,"Rs. 25,000"
Ref : 1535489,house for rent in malabe,Date : 07 Dec 2017 - 01:13 pm,Rent,House & Property,Houses,Colombo-Malabe,"Rs. 40,000"
Ref : 1535508,luxury house ( with a peaceful and great neighborhood) for sell,Date : 07 Dec 2017 - 01:10 pm,Sell,House & Property,Houses,Colombo-Pita Kotte,"Rs. 52,500,000"
Ref : 1535510,luxury house ( with a peaceful and great neighborhood) for sell,Date : 07 Dec 2017 - 01:10 pm,Sell,House & Property,Houses,Colombo-Pita Kotte,"Rs. 52,500,000"
Ref : 1535525,malabe luxury house,Date : 07 Dec 2017 - 01:08 pm,Sell,House & Property,Houses,Colombo-Malabe,"Rs. 13,500,000"
Ref : 1535532,kandy new luxury house,Date : 07 Dec 2017 - 01:07 pm,Sell,House & Property,Houses,Kandy,"Rs. 69,500,000"
Ref : 1535534,kadawatha house for sale,Date : 07 Dec 2017 - 01:07 pm,Sell,House & Property,Houses,Gampaha-Kadawatha,"Rs. 8,500,000"
Ref : 1535405,house & properity,Date : 07 Dec 2017 - 11:19 am,Sell,House & Property,Houses,Gampaha-Kelaniya,"Rs. 21,000,000"
Ref : 1535233,mawaramandiya-two storied house,Date : 06 Dec 2017 - 05:05 pm,Sell,House & Property,Houses,Gampaha-Kadawatha,Negotiable
Ref : 1535249,2 bed room house for rent,Date : 06 Dec 2017 - 05:03 pm,Rent,House & Property,Houses,Colombo-Moratuwa,"Rs. 27,000"
Ref : 1535253,house sell kiridiwela town aria..,Date : 06 Dec 2017 - 05:03 pm,Sell,House & Property,Houses,Gampaha-Kirindiwela,"Rs. 7,000,000"
Ref : 1535226,house for sale in kadawatha,Date : 06 Dec 2017 - 04:30 pm,Sell,House & Property,Houses,Gampaha-Kadawatha,"Rs. 275,000"
Ref : 1535207,house for rent in dehiwala,Date : 06 Dec 2017 - 04:29 pm,Rent,House & Property,Houses,Colombo-Dehiwala,"Rs. 100,000"
Ref : 1535189,unfinished house for sale (money wanted),Date : 06 Dec 2017 - 04:24 pm,Sell,House & Property,Houses,Kandy-Gurudeniya,"Rs. 5,500,000"
Ref : 1535175,two storied newly built house for sale in kurunegala,Date : 06 Dec 2017 - 04:22 pm,Sell,House & Property,Houses,Kurunegala-Kurunegala,"Rs. 14,000,000"
Ref : 1535184,two story house with 10 p for sale,Date : 06 Dec 2017 - 04:22 pm,Sell,House & Property,Houses,Matale-Matale,Negotiable
Ref : 1535183,house rent tangalle -habantota -tangalle,Date : 06 Dec 2017 - 04:22 pm,Rent,House & Property,Houses,Hambantota,"Rs. 35,000"
Ref : 1535178,house and land for sale,Date : 06 Dec 2017 - 04:21 pm,Sell,House & Property,Houses,Matale-Matale,Negotiable
Ref : 1535212,two apartments for rent or lease in thalapathpitiya,Date : 06 Dec 2017 - 10:39 am,Rent,House & Property,Houses,Colombo-Thalapathpitiya,Negotiable
Ref : 1535209,modern house for rent in rajagiriya,Date : 06 Dec 2017 - 10:34 am,Rent,House & Property,Houses,Colombo-Rajagiriya,Negotiable
Ref : 1535166,code no 115c-house for sale-nugegoda,Date : 06 Dec 2017 - 08:58 am,Sell,House & Property,Houses,Colombo-Nugegoda,"Rs. 80,000,000"
Ref : 1535162,"house sale dehiwala,nadimala",Date : 06 Dec 2017 - 08:57 am,Sell,House & Property,Houses,Colombo-Dehiwala,Negotiable
Ref : 1535163,"house sale kaluthara north,",Date : 06 Dec 2017 - 08:57 am,Sell,House & Property,Houses,Kalutara-Kalutara,Negotiable
Ref : 1535159,apertment new house sale malabe,Date : 06 Dec 2017 - 08:57 am,Sell,House & Property,Houses,Colombo-Malabe,Negotiable
Ref : 1535141,house for lease,Date : 06 Dec 2017 - 08:55 am,Rent,House & Property,Houses,Colombo-Ratmalana,"Rs. 45,000"
Ref : 1535120,rent house tangalle -habantota -tangalle,Date : 06 Dec 2017 - 08:52 am,Rent,House & Property,Houses,Hambantota,"Rs. 35,000"
Ref : 1535125,luxury house for rent,Date : 06 Dec 2017 - 08:52 am,Rent,House & Property,Houses,Colombo,"Rs. 250,000"
Ref : 1535100,house for rent in nittambuwa,Date : 06 Dec 2017 - 08:45 am,Rent,House & Property,Houses,Gampaha,"Rs. 15,000"
Ref : 1535090,house and land in kalutara south for sale,Date : 06 Dec 2017 - 08:43 am,Sell,House & Property,Houses,Kalutara-Kalutara,Negotiable
Ref : 1535088,two blocks of land wellawatta.co6,Date : 06 Dec 2017 - 08:42 am,Sell,House & Property,Houses,,"Rs. 4,000,000"
Ref : 1535078,brand new house in negombo for sale,Date : 06 Dec 2017 - 08:35 am,Sell,House & Property,Houses,Gampaha-Negombo,"Rs. 13,500,000"
Ref : 1534872,house for sale- baddegama.,Date : 06 Dec 2017 - 08:25 am,Sell,House & Property,Houses,Galle-Baddegama,"Rs. 8,500,000"
Ref : 1534873,house for rent in bandarawela,Date : 06 Dec 2017 - 08:25 am,Rent,House & Property,Houses,Badulla-Bandarawela,"Rs. 22,000"
Ref : 1534887,house for rent in kesbewa,Date : 06 Dec 2017 - 08:24 am,Rent,House & Property,Houses,Colombo-Kesbewa,"Rs. 25,000"
Ref : 1534968,house for sale,Date : 05 Dec 2017 - 05:55 pm,Sell,House & Property,Houses,Kalutara-Horana,"Rs. 4,500,000"
Ref : 1534987,"single storied house in dutugemunu mw,kotte",Date : 05 Dec 2017 - 05:53 pm,Sell,House & Property,Houses,Colombo-Kotte,"Rs. 38,250,000"
Ref : 1535005,house for rent in mount lavinia,Date : 05 Dec 2017 - 05:51 pm,Rent,House & Property,Houses,Colombo-Mount Lavinia,"Rs. 40,000"
Ref : 1535017,house in kirillawala,Date : 05 Dec 2017 - 05:49 pm,Sell,House & Property,Houses,Gampaha-Kirillawala,"Rs. 25,800,000"
Ref : 1535028,house for sale in gampaha,Date : 05 Dec 2017 - 05:47 pm,Sell,House & Property,Houses,Gampaha-Imbulgoda,"Rs. 5,300,000"
Ref : 1535047,"house for sale in habarakada, homagama",Date : 05 Dec 2017 - 05:45 pm,Sell,House & Property,Houses,Colombo-Habarakada,"Rs. 15,000,000"
Ref : 1535044,house for sale in kadawatha,Date : 05 Dec 2017 - 05:45 pm,Sell,House & Property,Houses,Gampaha-Kadawatha,"Rs. 5,800,000"
Ref : 1535043,house for rent in kalagedihena,Date : 05 Dec 2017 - 05:45 pm,Rent,House & Property,Houses,Gampaha,"Rs. 50,000"
Ref : 1535058,rent:two bedroom house for rent in athurugiriya (walgama juction ),Date : 05 Dec 2017 - 05:43 pm,Rent,House & Property,Houses,Colombo-Athurugiriya,"Rs. 15,000"
Ref : 1535050,nawala koswatta - house for rent.,Date : 05 Dec 2017 - 05:43 pm,Rent,House & Property,Houses,Colombo-Rajagiriya,"Rs. 30,000"
Ref : 1535053,separate house,Date : 05 Dec 2017 - 05:43 pm,Wanted,House & Property,Houses,"Colombo-Colombo 6 (Wellawatta, Pamankada, Kirulapane","Rs. 55,000"
Ref : 1534893,need house around dehiwala and mount lavinia,Date : 05 Dec 2017 - 04:12 pm,Wanted,House & Property,Houses,Colombo-Dehiwala,"Rs. 10,000,000"
Ref : 1534888,house for rent at embuldeniya - nugegoda,Date : 05 Dec 2017 - 04:05 pm,Rent,House & Property,Houses,Colombo,"Rs. 28,000"
Ref : 1534915,property for sale,Date : 05 Dec 2017 - 03:56 pm,Sell,House & Property,Houses,Kandy-Digana,"Rs. 3,400,000"
Ref : 1534911,luxury house for sale in kurunegala,Date : 05 Dec 2017 - 03:55 pm,Sell,House & Property,Houses,Kurunegala-Kurunegala,Negotiable
Ref : 1534943,annex for rent,Date : 05 Dec 2017 - 03:51 pm,Rent,House & Property,Houses,Colombo,"Rs. 30,000"
Ref : 1534933,31.5 perch land with house for sale in colombo.,Date : 05 Dec 2017 - 03:50 pm,Sell,House & Property,Houses,Colombo-Padukka,"Rs. 130,000"
Ref : 1534957,5.14 acres and complete house for sale,Date : 05 Dec 2017 - 03:49 pm,Sell,House & Property,Houses,Kurunegala-Pannala,"Rs. 50,000,000"
Ref : 1534950,colombo 10 house for rent,Date : 05 Dec 2017 - 03:48 pm,Rent,House & Property,Houses,Colombo,"Rs. 80,000"
Ref : 1534852,house and land for sale in dankotuwa,Date : 05 Dec 2017 - 03:45 pm,Sell,House & Property,Houses,Puttalam-Dankotuwa,"Rs. 13,500,000"
Ref : 1534835,upstair,Date : 05 Dec 2017 - 03:40 pm,Rent,House & Property,Houses,Gampaha-Mirigama,"Rs. 10,000"
Ref : 1534589,house for rent,Date : 05 Dec 2017 - 03:35 pm,Rent,House & Property,Houses,Kalutara-Panadura,"Rs. 190,000"
Ref : 1534610,luxury house for sale in battaramulla,Date : 05 Dec 2017 - 03:33 pm,Sell,House & Property,Houses,Colombo,"Rs. 900,000,000"
Ref : 1534620,house sale in battaramulla,Date : 05 Dec 2017 - 03:33 pm,Sell,House & Property,Houses,Colombo-Battaramulla,"Rs. 90,000,000"
Ref : 1534574,house in rajagiriya,Date : 05 Dec 2017 - 02:35 pm,Rent,House & Property,Houses,Colombo-Rajagiriya,"Rs. 35,000"
Ref : 1534556,ground floor for rent,Date : 05 Dec 2017 - 02:33 pm,Rent,House & Property,Houses,"Colombo-Colombo 5 (Havelock town,Kirulapane South)","Rs. 27,000"
Ref : 1534548,upstair in kundasale,Date : 05 Dec 2017 - 02:32 pm,Rent,House & Property,Houses,Kandy-Kundasale,"Rs. 30,000"
Ref : 1534541,brand new house for immediately sale,Date : 05 Dec 2017 - 02:31 pm,Sell,House & Property,Houses,Colombo-Boralesgamuwa / Boralasgamuwa,"Rs. 31,500,000"
Ref : 1534533,code no 2584b-house for sale-dehiwela,Date : 05 Dec 2017 - 02:30 pm,Sell,House & Property,Houses,Colombo-Dehiwala,"Rs. 39,000,000"
Ref : 1534534,code no 2584c-annex for ale-dehiwela,Date : 05 Dec 2017 - 02:30 pm,Sell,House & Property,Houses,Colombo,"Rs. 24,000,000"
Ref : 1534519,house for rent in bandarawela town (rs. 22000 per month ),Date : 05 Dec 2017 - 02:29 pm,Rent,House & Property,Houses,Badulla-Bandarawela,"Rs. 22,000"
Ref : 1534521,"brand-new, 8-unit house in idh for immediate lease",Date : 05 Dec 2017 - 02:29 pm,Rent,House & Property,Houses,Colombo-Rajagiriya,"Rs. 45,000"
Ref : 1534527,house & land,Date : 05 Dec 2017 - 02:27 pm,Sell,House & Property,Houses,Gampaha-Kiribathgoda,"Rs. 38,000,000"
Ref : 1534526,"land with house for sale in 2nd stage,anuradhapura",Date : 05 Dec 2017 - 02:27 pm,Sell,House & Property,Houses,Anuradhapura-Anuradhapura,"Rs. 9,500,000"
Ref : 1534515,house for rent,Date : 05 Dec 2017 - 02:26 pm,Rent,House & Property,Houses,,"Rs. 27,000"
Ref : 1534518,house for rent in bandarawela town (rs. 22000 per month ),Date : 05 Dec 2017 - 02:26 pm,Rent,House & Property,Houses,Badulla-Bandarawela,"Rs. 22,000"
Ref : 1534516,house for rent,Date : 05 Dec 2017 - 02:26 pm,Rent,House & Property,Houses,,"Rs. 27,000"
Ref : 1534505,house for rent,Date : 05 Dec 2017 - 02:25 pm,Rent,House & Property,Houses,Kurunegala-Kurunegala,"Rs. 15,000"
Ref : 1534641,we need a house for rent,Date : 05 Dec 2017 - 02:24 pm,Wanted,House & Property,Houses,Colombo-Mount Lavinia,"Rs. 60,000"
Ref : 1534625,luxury two storey house in lion city seeduwa ( secure complex ) for sale,Date : 05 Dec 2017 - 02:23 pm,Sell,House & Property,Houses,Colombo,"Rs. 185,000,000"
Ref : 1534642,we need a house for rent,Date : 05 Dec 2017 - 02:23 pm,Wanted,House & Property,Houses,Colombo-Mount Lavinia,"Rs. 60,000"
Ref : 1534664,kandana - luxury house for sale,Date : 05 Dec 2017 - 02:22 pm,Sell,House & Property,Houses,Gampaha-Kandana,"Rs. 26,500,000"
Ref : 1534645,separate house for rent in dehiwala residential area,Date : 05 Dec 2017 - 02:22 pm,Rent,House & Property,Houses,Colombo-Dehiwala,"Rs. 35,000"
Ref : 1534656,brand new house for rent at wattala,Date : 05 Dec 2017 - 02:21 pm,Rent,House & Property,Houses,Gampaha-Wattala,"Rs. 65,000"
Ref : 1534667,brand new house for rent at wattala,Date : 05 Dec 2017 - 11:51 am,Rent,House & Property,Houses,Gampaha-Welisara,"Rs. 65,000"
Ref : 1534702,house for rent at kotehena,Date : 05 Dec 2017 - 11:48 am,Rent,House & Property,Houses,"Colombo-Colombo 13 (Kotahena,Kochchikade)","Rs. 45,000"
Ref : 1534724,house for immediate sale in dehiwela,Date : 05 Dec 2017 - 08:48 am,Sell,House & Property,Houses,Colombo-Dehiwala,"Rs. 35,000,000"
Ref : 1534721,house for rent,Date : 05 Dec 2017 - 08:48 am,Rent,House & Property,Houses,Kurunegala-Kurunegala,"Rs. 15,000"
Ref : 1534740,house for sale,Date : 05 Dec 2017 - 08:44 am,Sell,House & Property,Houses,Gampaha-Nittambuwa,"Rs. 42,500,000"
Ref : 1534756,brand new house for rent at wattala,Date : 05 Dec 2017 - 08:43 am,Rent,House & Property,Houses,Gampaha-Wattala,"Rs. 65,000"
Ref : 1534776,4 bedroom 15 perch house for sale - piliyandala,Date : 05 Dec 2017 - 08:43 am,Sell,House & Property,Houses,,"Rs. 9,500,000"
Ref : 1534772,property for sale,Date : 05 Dec 2017 - 08:42 am,Sell,House & Property,Houses,Kandy-Digana,"Rs. 3,400,000"
Ref : 1534782,house for lease,Date : 05 Dec 2017 - 08:41 am,Rent,House & Property,Houses,Colombo-Kolonnawa,"Rs. 1,500,000"
Ref : 1534790,house for sale in wennappuwa,Date : 05 Dec 2017 - 08:40 am,Sell,House & Property,Houses,Puttalam-Wennappuwa,Negotiable
Ref : 1534796,brand new house for sale @ boralesgamuwa ( near city limit ),Date : 05 Dec 2017 - 08:38 am,Sell,House & Property,Houses,Colombo-Boralesgamuwa / Boralasgamuwa,"Rs. 32,000,000"
Ref : 1534803,house for rent in dehiwala,Date : 05 Dec 2017 - 08:38 am,Rent,House & Property,Houses,Colombo-Dehiwala,"Rs. 65,000"
Ref : 1534817,house for rent,Date : 05 Dec 2017 - 08:35 am,Rent,House & Property,Houses,Colombo-Mount Lavinia,"Rs. 45,000"
Ref : 1533922,house rent in piliyandala town,Date : 04 Dec 2017 - 06:09 pm,Rent,House & Property,Houses,Colombo-Piliyandala,"Rs. 45,000"
